census_block_id,state_code,state,state_name,county_code,county,tract,block_group,congressional_district,incorporated_place,unified_school_district,legislative_district_upper,legislative_district_lower,voting_district
440010303002031,44,RI,Rhode Island,1,Bristol County,30300,2,01,NA,30,032,067,440104
440010303002032,44,RI,Rhode Island,1,Bristol County,30300,2,01,NA,30,032,067,440104
440010303002033,44,RI,Rhode Island,1,Bristol County,30300,2,01,NA,30,032,067,440104
440010303002034,44,RI,Rhode Island,1,Bristol County,30300,2,01,NA,30,032,067,440105
440010303002035,44,RI,Rhode Island,1,Bristol County,30300,2,01,NA,30,032,067,440105
440010303003000,44,RI,Rhode Island,1,Bristol County,30300,3,01,NA,30,032,067,440104
440010303003001,44,RI,Rhode Island,1,Bristol County,30300,3,01,NA,30,032,067,440104
440010303003002,44,RI,Rhode Island,1,Bristol County,30300,3,01,NA,30,032,067,440104
440010303003003,44,RI,Rhode Island,1,Bristol County,30300,3,01,NA,30,032,067,440104
440010303003004,44,RI,Rhode Island,1,Bristol County,30300,3,01,NA,30,032,067,440104
440010303003005,44,RI,Rhode Island,1,Bristol County,30300,3,01,NA,30,032,067,440104
440010303003006,44,RI,Rhode Island,1,Bristol County,30300,3,01,NA,30,032,067,440104
440010303003007,44,RI,Rhode Island,1,Bristol County,30300,3,01,NA,30,032,067,440104
440010303003008,44,RI,Rhode Island,1,Bristol County,30300,3,01,NA,30,032,067,440104
440010303003009,44,RI,Rhode Island,1,Bristol County,30300,3,01,NA,30,032,067,440104
440010303003010,44,RI,Rhode Island,1,Bristol County,30300,3,01,NA,30,032,067,440104
440010303003011,44,RI,Rhode Island,1,Bristol County,30300,3,01,NA,30,032,067,440104
440010303003012,44,RI,Rhode Island,1,Bristol County,30300,3,01,NA,30,032,067,440104
440010303003013,44,RI,Rhode Island,1,Bristol County,30300,3,01,NA,30,032,067,440104
440010303003014,44,RI,Rhode Island,1,Bristol County,30300,3,01,NA,30,032,067,440104
440010303003015,44,RI,Rhode Island,1,Bristol County,30300,3,01,NA,30,032,067,440104
440010303003016,44,RI,Rhode Island,1,Bristol County,30300,3,01,NA,30,032,067,440104
440010303003017,44,RI,Rhode Island,1,Bristol County,30300,3,01,NA,30,032,067,440104
440010303003018,44,RI,Rhode Island,1,Bristol County,30300,3,01,NA,30,032,067,440104
440010303003019,44,RI,Rhode Island,1,Bristol County,30300,3,01,NA,30,032,067,440104
440010303003020,44,RI,Rhode Island,1,Bristol County,30300,3,01,NA,30,032,067,440104
440010303003021,44,RI,Rhode Island,1,Bristol County,30300,3,01,NA,30,032,067,440104
440010303003022,44,RI,Rhode Island,1,Bristol County,30300,3,01,NA,30,032,067,440104
440010303003023,44,RI,Rhode Island,1,Bristol County,30300,3,01,NA,30,032,067,440104
440010303003024,44,RI,Rhode Island,1,Bristol County,30300,3,01,NA,30,032,067,440104
440010303003025,44,RI,Rhode Island,1,Bristol County,30300,3,01,NA,30,032,067,440104
440010304001000,44,RI,Rhode Island,1,Bristol County,30400,1,01,NA,30,032,067,440105
440010304001001,44,RI,Rhode Island,1,Bristol County,30400,1,01,NA,30,032,066,440103
440010304001002,44,RI,Rhode Island,1,Bristol County,30400,1,01,NA,30,032,067,440105
440010304001003,44,RI,Rhode Island,1,Bristol County,30400,1,01,NA,30,032,066,440103
440010304001004,44,RI,Rhode Island,1,Bristol County,30400,1,01,NA,30,032,066,440103
440010304001005,44,RI,Rhode Island,1,Bristol County,30400,1,01,NA,30,032,066,440103
440010304001006,44,RI,Rhode Island,1,Bristol County,30400,1,01,NA,30,032,066,440103
440010304001007,44,RI,Rhode Island,1,Bristol County,30400,1,01,NA,30,032,066,440103
440010304001008,44,RI,Rhode Island,1,Bristol County,30400,1,01,NA,30,032,067,440105
440010304001009,44,RI,Rhode Island,1,Bristol County,30400,1,01,NA,30,032,067,440105
440010304001010,44,RI,Rhode Island,1,Bristol County,30400,1,01,NA,30,032,066,440103
440010304001011,44,RI,Rhode Island,1,Bristol County,30400,1,01,NA,30,032,066,440103
440010304001012,44,RI,Rhode Island,1,Bristol County,30400,1,01,NA,30,032,066,440103
440010304001013,44,RI,Rhode Island,1,Bristol County,30400,1,01,NA,30,032,066,440103
440010304001014,44,RI,Rhode Island,1,Bristol County,30400,1,01,NA,30,032,066,440103
440010304001015,44,RI,Rhode Island,1,Bristol County,30400,1,01,NA,30,032,066,440103
440010304001016,44,RI,Rhode Island,1,Bristol County,30400,1,01,NA,30,032,066,440103
440010304001017,44,RI,Rhode Island,1,Bristol County,30400,1,01,NA,30,032,066,440103
440010304001018,44,RI,Rhode Island,1,Bristol County,30400,1,01,NA,30,032,066,440103
440010304001019,44,RI,Rhode Island,1,Bristol County,30400,1,01,NA,30,032,066,440103
440010304001020,44,RI,Rhode Island,1,Bristol County,30400,1,01,NA,30,032,067,440105
440010304001021,44,RI,Rhode Island,1,Bristol County,30400,1,01,NA,30,032,067,440105
440010304001022,44,RI,Rhode Island,1,Bristol County,30400,1,01,NA,30,032,067,440105
440010304001023,44,RI,Rhode Island,1,Bristol County,30400,1,01,NA,30,032,067,440105
440010304002000,44,RI,Rhode Island,1,Bristol County,30400,2,01,NA,30,032,067,440105
440010304002001,44,RI,Rhode Island,1,Bristol County,30400,2,01,NA,30,032,067,440105
440010304002002,44,RI,Rhode Island,1,Bristol County,30400,2,01,NA,30,032,066,440103
440010304002003,44,RI,Rhode Island,1,Bristol County,30400,2,01,NA,30,032,066,440103
440010304002004,44,RI,Rhode Island,1,Bristol County,30400,2,01,NA,30,032,066,440103
440010304002005,44,RI,Rhode Island,1,Bristol County,30400,2,01,NA,30,032,066,440103
440010304002006,44,RI,Rhode Island,1,Bristol County,30400,2,01,NA,30,032,066,440103
440010304002007,44,RI,Rhode Island,1,Bristol County,30400,2,01,NA,30,032,066,440103
440010304002008,44,RI,Rhode Island,1,Bristol County,30400,2,01,NA,30,032,067,440105
440010304002009,44,RI,Rhode Island,1,Bristol County,30400,2,01,NA,30,032,067,440105
440010304002010,44,RI,Rhode Island,1,Bristol County,30400,2,01,NA,30,032,067,440105
440010304002011,44,RI,Rhode Island,1,Bristol County,30400,2,01,NA,30,032,066,440103
440010304002012,44,RI,Rhode Island,1,Bristol County,30400,2,01,NA,30,032,067,440105
440010304002013,44,RI,Rhode Island,1,Bristol County,30400,2,01,NA,30,032,067,440105
440010304002014,44,RI,Rhode Island,1,Bristol County,30400,2,01,NA,30,032,067,440105
440010304002015,44,RI,Rhode Island,1,Bristol County,30400,2,01,NA,30,032,067,440105
440010304002016,44,RI,Rhode Island,1,Bristol County,30400,2,01,NA,30,032,067,440105
440010304002017,44,RI,Rhode Island,1,Bristol County,30400,2,01,NA,30,032,067,440105
440010304002018,44,RI,Rhode Island,1,Bristol County,30400,2,01,NA,30,032,067,440105
440010304002019,44,RI,Rhode Island,1,Bristol County,30400,2,01,NA,30,032,067,440105
440010304002020,44,RI,Rhode Island,1,Bristol County,30400,2,01,NA,30,032,067,440105
440010304002021,44,RI,Rhode Island,1,Bristol County,30400,2,01,NA,30,032,067,440105
440010304002022,44,RI,Rhode Island,1,Bristol County,30400,2,01,NA,30,032,067,440105
440010304002023,44,RI,Rhode Island,1,Bristol County,30400,2,01,NA,30,032,067,440105
440010304002024,44,RI,Rhode Island,1,Bristol County,30400,2,01,NA,30,032,067,440105
440010304002025,44,RI,Rhode Island,1,Bristol County,30400,2,01,NA,30,032,067,440105
440010304002026,44,RI,Rhode Island,1,Bristol County,30400,2,01,NA,30,032,067,440105
440010304002027,44,RI,Rhode Island,1,Bristol County,30400,2,01,NA,30,032,067,440105
440010304002028,44,RI,Rhode Island,1,Bristol County,30400,2,01,NA,30,032,067,440105
440010304002029,44,RI,Rhode Island,1,Bristol County,30400,2,01,NA,30,032,067,440105
440010304002030,44,RI,Rhode Island,1,Bristol County,30400,2,01,NA,30,032,067,440105
440010304003000,44,RI,Rhode Island,1,Bristol County,30400,3,01,NA,30,032,066,440103
440010304003001,44,RI,Rhode Island,1,Bristol County,30400,3,01,NA,30,032,066,440103
440010304003002,44,RI,Rhode Island,1,Bristol County,30400,3,01,NA,30,032,066,440103
440010304003003,44,RI,Rhode Island,1,Bristol County,30400,3,01,NA,30,032,066,440103
440010304003004,44,RI,Rhode Island,1,Bristol County,30400,3,01,NA,30,032,066,440103
440010304003005,44,RI,Rhode Island,1,Bristol County,30400,3,01,NA,30,032,066,440103
440010304003006,44,RI,Rhode Island,1,Bristol County,30400,3,01,NA,30,032,066,440103
440010304003007,44,RI,Rhode Island,1,Bristol County,30400,3,01,NA,30,032,066,440103
440010304003008,44,RI,Rhode Island,1,Bristol County,30400,3,01,NA,30,032,066,440103
440010304003009,44,RI,Rhode Island,1,Bristol County,30400,3,01,NA,30,032,066,440103
440010304003010,44,RI,Rhode Island,1,Bristol County,30400,3,01,NA,30,032,066,440103
440010304003011,44,RI,Rhode Island,1,Bristol County,30400,3,01,NA,30,032,066,440103
440010304003012,44,RI,Rhode Island,1,Bristol County,30400,3,01,NA,30,032,066,440103
440010304003013,44,RI,Rhode Island,1,Bristol County,30400,3,01,NA,30,032,066,440103
440010304003014,44,RI,Rhode Island,1,Bristol County,30400,3,01,NA,30,032,066,440103
440010304003015,44,RI,Rhode Island,1,Bristol County,30400,3,01,NA,30,032,066,440103
440010304003016,44,RI,Rhode Island,1,Bristol County,30400,3,01,NA,30,032,066,440103
440010304003017,44,RI,Rhode Island,1,Bristol County,30400,3,01,NA,30,032,066,440103
440010304003018,44,RI,Rhode Island,1,Bristol County,30400,3,01,NA,30,032,066,440103
440010304003019,44,RI,Rhode Island,1,Bristol County,30400,3,01,NA,30,032,066,440103
440010304003020,44,RI,Rhode Island,1,Bristol County,30400,3,01,NA,30,032,066,440103
440010304003021,44,RI,Rhode Island,1,Bristol County,30400,3,01,NA,30,032,066,440103
440010304003022,44,RI,Rhode Island,1,Bristol County,30400,3,01,NA,30,032,067,440105
440010304003023,44,RI,Rhode Island,1,Bristol County,30400,3,01,NA,30,032,066,440103
440010304003024,44,RI,Rhode Island,1,Bristol County,30400,3,01,NA,30,032,066,440103
440010304003025,44,RI,Rhode Island,1,Bristol County,30400,3,01,NA,30,032,066,440103
440010304003026,44,RI,Rhode Island,1,Bristol County,30400,3,01,NA,30,032,066,440103
440010304003027,44,RI,Rhode Island,1,Bristol County,30400,3,01,NA,30,032,066,440103
440010304003028,44,RI,Rhode Island,1,Bristol County,30400,3,01,NA,30,032,066,440103
440010304003029,44,RI,Rhode Island,1,Bristol County,30400,3,01,NA,30,032,066,440103
440010304003030,44,RI,Rhode Island,1,Bristol County,30400,3,01,NA,30,032,066,440103
440010304003031,44,RI,Rhode Island,1,Bristol County,30400,3,01,NA,30,032,066,440103
440010304003032,44,RI,Rhode Island,1,Bristol County,30400,3,01,NA,30,032,066,440103
440010304003033,44,RI,Rhode Island,1,Bristol County,30400,3,01,NA,30,032,066,440103
440010304003034,44,RI,Rhode Island,1,Bristol County,30400,3,01,NA,30,032,066,440103
440010304003035,44,RI,Rhode Island,1,Bristol County,30400,3,01,NA,30,032,066,440103
440010304003036,44,RI,Rhode Island,1,Bristol County,30400,3,01,NA,30,032,066,440103
440010304003037,44,RI,Rhode Island,1,Bristol County,30400,3,01,NA,30,032,066,440103
440010304003038,44,RI,Rhode Island,1,Bristol County,30400,3,01,NA,30,032,067,440105
440010304003039,44,RI,Rhode Island,1,Bristol County,30400,3,01,NA,30,032,066,440103
440010305001000,44,RI,Rhode Island,1,Bristol County,30500,1,01,NA,65,010,067,443401
440010305001001,44,RI,Rhode Island,1,Bristol County,30500,1,01,NA,65,010,067,443401
440010305001002,44,RI,Rhode Island,1,Bristol County,30500,1,01,NA,65,010,067,443401
440010305001003,44,RI,Rhode Island,1,Bristol County,30500,1,01,NA,65,010,067,443401
440010305001004,44,RI,Rhode Island,1,Bristol County,30500,1,01,NA,65,010,067,443401
440010305001005,44,RI,Rhode Island,1,Bristol County,30500,1,01,NA,65,010,067,443401
440010305001006,44,RI,Rhode Island,1,Bristol County,30500,1,01,NA,65,010,067,443401
440010305001007,44,RI,Rhode Island,1,Bristol County,30500,1,01,NA,65,010,067,443401
440010305001008,44,RI,Rhode Island,1,Bristol County,30500,1,01,NA,65,010,067,443402
440010305001009,44,RI,Rhode Island,1,Bristol County,30500,1,01,NA,65,010,067,443402
440010305001010,44,RI,Rhode Island,1,Bristol County,30500,1,01,NA,65,010,067,443401
440010305001011,44,RI,Rhode Island,1,Bristol County,30500,1,01,NA,65,010,067,443401
440010305001012,44,RI,Rhode Island,1,Bristol County,30500,1,01,NA,65,010,067,443401
440010305001013,44,RI,Rhode Island,1,Bristol County,30500,1,01,NA,65,010,067,443401
440010305001014,44,RI,Rhode Island,1,Bristol County,30500,1,01,NA,65,010,067,443401
440010305001015,44,RI,Rhode Island,1,Bristol County,30500,1,01,NA,65,010,067,443401
440010305001016,44,RI,Rhode Island,1,Bristol County,30500,1,01,NA,65,010,067,443401
440010305001017,44,RI,Rhode Island,1,Bristol County,30500,1,01,NA,65,010,067,443401
440010305001018,44,RI,Rhode Island,1,Bristol County,30500,1,01,NA,65,010,067,443401
440010305001019,44,RI,Rhode Island,1,Bristol County,30500,1,01,NA,65,010,067,443401
440010305002000,44,RI,Rhode Island,1,Bristol County,30500,2,01,NA,65,010,067,443402
440010305002001,44,RI,Rhode Island,1,Bristol County,30500,2,01,NA,65,010,067,443401
440010305002002,44,RI,Rhode Island,1,Bristol County,30500,2,01,NA,65,010,067,443401
440010305002003,44,RI,Rhode Island,1,Bristol County,30500,2,01,NA,65,010,067,443401
440010305002004,44,RI,Rhode Island,1,Bristol County,30500,2,01,NA,65,010,067,443401
440010305002005,44,RI,Rhode Island,1,Bristol County,30500,2,01,NA,65,010,067,443401
440010305002006,44,RI,Rhode Island,1,Bristol County,30500,2,01,NA,65,010,067,443401
440010305002007,44,RI,Rhode Island,1,Bristol County,30500,2,01,NA,65,010,067,443401
440010305002008,44,RI,Rhode Island,1,Bristol County,30500,2,01,NA,65,010,067,443401
440010305002009,44,RI,Rhode Island,1,Bristol County,30500,2,01,NA,65,010,067,443401
440010305002010,44,RI,Rhode Island,1,Bristol County,30500,2,01,NA,65,010,067,443401
440010305002011,44,RI,Rhode Island,1,Bristol County,30500,2,01,NA,65,010,067,443401
440010305002012,44,RI,Rhode Island,1,Bristol County,30500,2,01,NA,65,010,067,443401
440010305002013,44,RI,Rhode Island,1,Bristol County,30500,2,01,NA,65,010,067,443401
440010305002014,44,RI,Rhode Island,1,Bristol County,30500,2,01,NA,65,010,068,443403
440010305002015,44,RI,Rhode Island,1,Bristol County,30500,2,01,NA,65,010,068,443403
440010305002016,44,RI,Rhode Island,1,Bristol County,30500,2,01,NA,65,010,068,443403
440010305002017,44,RI,Rhode Island,1,Bristol County,30500,2,01,NA,65,010,067,443401
440010305002018,44,RI,Rhode Island,1,Bristol County,30500,2,01,NA,65,010,067,443401
440010305002019,44,RI,Rhode Island,1,Bristol County,30500,2,01,NA,65,010,067,443401
440010305002020,44,RI,Rhode Island,1,Bristol County,30500,2,01,NA,65,010,067,443401
440010305002021,44,RI,Rhode Island,1,Bristol County,30500,2,01,NA,65,010,067,443401
440010305003000,44,RI,Rhode Island,1,Bristol County,30500,3,01,NA,65,010,067,443401
440010305003001,44,RI,Rhode Island,1,Bristol County,30500,3,01,NA,65,010,067,443401
440010305003002,44,RI,Rhode Island,1,Bristol County,30500,3,01,NA,65,010,067,443401
440010305003003,44,RI,Rhode Island,1,Bristol County,30500,3,01,NA,65,010,067,443401
440010305003004,44,RI,Rhode Island,1,Bristol County,30500,3,01,NA,65,010,067,443401
440010305003005,44,RI,Rhode Island,1,Bristol County,30500,3,01,NA,65,010,067,443401
440010305003006,44,RI,Rhode Island,1,Bristol County,30500,3,01,NA,65,010,067,443401
440010305003007,44,RI,Rhode Island,1,Bristol County,30500,3,01,NA,65,010,067,443401
440010305003008,44,RI,Rhode Island,1,Bristol County,30500,3,01,NA,65,010,067,443401
440010305003009,44,RI,Rhode Island,1,Bristol County,30500,3,01,NA,65,010,067,443401
440010305003010,44,RI,Rhode Island,1,Bristol County,30500,3,01,NA,65,010,067,443401
440010305003011,44,RI,Rhode Island,1,Bristol County,30500,3,01,NA,65,010,067,443401
440010305003012,44,RI,Rhode Island,1,Bristol County,30500,3,01,NA,65,010,068,443403
440010305003013,44,RI,Rhode Island,1,Bristol County,30500,3,01,NA,65,010,067,443401
440010305003014,44,RI,Rhode Island,1,Bristol County,30500,3,01,NA,65,010,068,443403
440010305003015,44,RI,Rhode Island,1,Bristol County,30500,3,01,NA,65,010,068,443403
440010305003016,44,RI,Rhode Island,1,Bristol County,30500,3,01,NA,65,010,068,443403
440010305003017,44,RI,Rhode Island,1,Bristol County,30500,3,01,NA,65,010,068,443403
440010305003018,44,RI,Rhode Island,1,Bristol County,30500,3,01,NA,65,010,068,443403
440010305003019,44,RI,Rhode Island,1,Bristol County,30500,3,01,NA,65,010,068,443403
440010305003020,44,RI,Rhode Island,1,Bristol County,30500,3,01,NA,65,010,068,443403
440010305003021,44,RI,Rhode Island,1,Bristol County,30500,3,01,NA,65,010,068,443403
440010305003022,44,RI,Rhode Island,1,Bristol County,30500,3,01,NA,65,010,068,443403
440010305003023,44,RI,Rhode Island,1,Bristol County,30500,3,01,NA,65,010,068,443403
440010305003024,44,RI,Rhode Island,1,Bristol County,30500,3,01,NA,65,010,068,443403
440010305003025,44,RI,Rhode Island,1,Bristol County,30500,3,01,NA,65,010,068,443403
440010305003026,44,RI,Rhode Island,1,Bristol County,30500,3,01,NA,65,010,068,443403
440010305003027,44,RI,Rhode Island,1,Bristol County,30500,3,01,NA,65,010,068,443403
440010305003028,44,RI,Rhode Island,1,Bristol County,30500,3,01,NA,65,010,068,443403
440010305003029,44,RI,Rhode Island,1,Bristol County,30500,3,01,NA,65,010,068,443403
440010305003030,44,RI,Rhode Island,1,Bristol County,30500,3,01,NA,65,010,068,443403
440010305003031,44,RI,Rhode Island,1,Bristol County,30500,3,01,NA,65,010,068,443403
440010305003032,44,RI,Rhode Island,1,Bristol County,30500,3,01,NA,65,010,068,443403
440010305003033,44,RI,Rhode Island,1,Bristol County,30500,3,01,NA,65,010,068,443403
440010305003034,44,RI,Rhode Island,1,Bristol County,30500,3,01,NA,65,010,067,443401
440010306011000,44,RI,Rhode Island,1,Bristol County,30601,1,01,NA,65,010,067,443402
440010306011001,44,RI,Rhode Island,1,Bristol County,30601,1,01,NA,65,010,067,443402
440010306011002,44,RI,Rhode Island,1,Bristol County,30601,1,01,NA,65,010,067,443402
440010306011003,44,RI,Rhode Island,1,Bristol County,30601,1,01,NA,65,010,067,443402
440010306011004,44,RI,Rhode Island,1,Bristol County,30601,1,01,NA,65,010,067,443402
440010306011005,44,RI,Rhode Island,1,Bristol County,30601,1,01,NA,65,010,067,443402
440010306011006,44,RI,Rhode Island,1,Bristol County,30601,1,01,NA,65,010,067,443402
440010306011007,44,RI,Rhode Island,1,Bristol County,30601,1,01,NA,65,010,067,443402
440010306011008,44,RI,Rhode Island,1,Bristol County,30601,1,01,NA,65,010,067,443402
440010306011009,44,RI,Rhode Island,1,Bristol County,30601,1,01,NA,65,010,067,443402
440010306011010,44,RI,Rhode Island,1,Bristol County,30601,1,01,NA,65,010,067,443402
440010306011011,44,RI,Rhode Island,1,Bristol County,30601,1,01,NA,65,010,067,443402
440010306011012,44,RI,Rhode Island,1,Bristol County,30601,1,01,NA,65,010,067,443402
440010306011013,44,RI,Rhode Island,1,Bristol County,30601,1,01,NA,65,010,067,443402
440010306011014,44,RI,Rhode Island,1,Bristol County,30601,1,01,NA,65,010,067,443402
440010306011015,44,RI,Rhode Island,1,Bristol County,30601,1,01,NA,65,010,067,443402
440010306011016,44,RI,Rhode Island,1,Bristol County,30601,1,01,NA,65,010,067,443402
440010306011017,44,RI,Rhode Island,1,Bristol County,30601,1,01,NA,65,010,067,443402
440010306011018,44,RI,Rhode Island,1,Bristol County,30601,1,01,NA,65,010,067,443402
440010306011019,44,RI,Rhode Island,1,Bristol County,30601,1,01,NA,65,010,067,443402
440010306011020,44,RI,Rhode Island,1,Bristol County,30601,1,01,NA,65,010,067,443402
440010306011021,44,RI,Rhode Island,1,Bristol County,30601,1,01,NA,65,010,067,443402
440010306011022,44,RI,Rhode Island,1,Bristol County,30601,1,01,NA,65,010,067,443402
440010306011023,44,RI,Rhode Island,1,Bristol County,30601,1,01,NA,65,010,067,443402
